Participant,EAR,MAR,MOE,Y
1.0,0.3522545255114691,0.9982641200641612,2.833928445957349,0.0
1.0,0.3243409679905807,0.9930032023766772,3.0616027587532986,0.0
1.0,0.3677277279516253,0.9999410317026508,2.719242949865868,0.0
1.0,0.3266775377918476,1.0000421783642297,3.0612517319799206,0.0
1.0,0.2046907211341522,0.9750331134005846,4.763445592443625,0.0
1.0,0.3222489855008155,0.9906533129672188,3.0741859789802555,0.0
1.0,0.3482198421786516,0.998664706692644,2.8679144199378697,0.0
1.0,0.2845396045581932,0.9889604703847712,3.475651383997449,0.0
1.0,0.2965421391011872,1.0007222514415444,3.374637596109315,0.0
1.0,0.3515815355355596,1.0133742736386495,2.8823307574869927,0.0
1.0,0.3335250861409609,1.0055161721393546,3.0148142191450744,0.0
1.0,0.3328201177351375,0.9953255271845148,2.990581020034996,0.0
1.0,0.3379047353174748,0.9854121531586644,2.916242509098995,0.0
1.0,0.3405395812477108,1.0178269368390511,2.988865297566327,0.0
1.0,0.2840801432056559,0.9879224169788032,3.4776186953116617,0.0
1.0,0.2436872238974252,0.9889487480151502,4.058270812061227,0.0
1.0,0.2813348075463117,0.9878393840397692,3.511259032095261,0.0
1.0,0.2874963742440695,0.990691045838004,3.44592535625148,0.0
1.0,0.31685852735847,0.9904842973453386,3.125951211105576,0.0
1.0,0.3217457308855164,1.002002447104558,3.1142680412474246,0.0
1.0,0.2918927452801467,0.9897764788978092,3.3908909861663807,0.0
1.0,0.3407720381878814,1.0029692002420034,2.943226227056299,0.0
1.0,0.3156817925112105,1.0073252656505052,3.1909514249692856,0.0
1.0,0.3310952583275594,0.996092414190792,3.00847683298846,0.0
1.0,0.3384666233462582,1.0062018879894556,2.972824552216159,0.0
1.0,0.3231895001440923,1.0078650785668544,3.1184957373847326,0.0
1.0,0.2729084170908039,1.0181886249651135,3.7308802557978087,0.0
1.0,0.3549467564209914,1.0090043466227168,2.84269211753542,0.0
1.0,0.3235184725572546,0.9954533918248748,3.076959976833176,0.0
1.0,0.3205633839928947,1.0129780948171383,3.159993141448716,0.0
1.0,0.32708287392103,1.0049521955161211,3.072469626638887,0.0
1.0,0.3405395812477108,1.0053907265429831,2.9523461644585014,0.0
1.0,0.3103019682558155,0.9982144806141798,3.2169131450408446,0.0
1.0,0.340140520433616,1.008332054753978,2.964457317430284,0.0
1.0,0.2644238824884555,0.9946781130950816,3.7616803131937537,0.0
1.0,0.3073010657051071,1.0038632873325195,3.2667094239622614,0.0
1.0,0.3219375272701484,0.9976859063045088,3.0990046881590088,0.0
1.0,0.3487758106277812,1.004221636910442,2.879275472409876,0.0
1.0,0.2781913058149917,0.9860705307060562,3.5445770953094864,0.0
1.0,0.2262992383607316,0.9773412479223604,4.318800429917633,0.0
1.0,0.3200310904993766,0.9991679966594444,3.12209665348558,0.0
1.0,0.275292802805592,0.9817063272682652,3.5660442890747595,0.0
1.0,0.2698345906607564,0.989805454773844,3.668193363756892,0.0
1.0,0.2858097394549743,0.9649535533234436,3.376209485245551,0.0
1.0,0.2537029103006545,0.9721567622172744,3.8318707541242047,0.0
1.0,0.2782653131539395,0.970753220367552,3.488588675910606,0.0
1.0,0.3187163354560685,0.9764846634585568,3.0638048785960463,0.0
1.0,0.2993815785516656,0.9857693318679792,3.292685330329572,0.0
1.0,0.2943988756239686,0.9796297747932096,3.3275594980344847,0.0
1.0,0.2613317983778913,0.9738407256483128,3.7264532356683135,0.0
1.0,0.3067162716504337,0.9792917849642968,3.1928263202168847,0.0
1.0,0.3055260887966697,0.9887300718314002,3.236155955537429,0.0
1.0,0.3105993385123274,0.985854261188578,3.174038508615337,0.0
1.0,0.2476170567515208,0.9804042788336252,3.959356805607472,0.0
1.0,0.2669997919266772,0.9889017995845716,3.703754944708504,0.0
1.0,0.3013084232314348,1.0009730669079395,3.322087899743489,0.0
1.0,0.3189526128295068,1.0072029742945603,3.157845190103369,0.0
1.0,0.3057537629397679,1.0044608260372596,3.2851953035002674,0.0
1.0,0.293832125359301,0.99859906780512,3.398536040210112,0.0
1.0,0.2933072627352875,1.0058049098073452,3.429185150164841,0.0
1.0,0.3372076499116784,0.99606240413067,2.953854707600965,0.0
1.0,0.317453618199266,1.0033545399319628,3.160633498598704,0.0
1.0,0.361613454870681,1.0014774366181525,2.769469507090928,0.0
1.0,0.313944826503325,0.9980529537795604,3.179071191889796,0.0
1.0,0.3593826856057727,1.0057995640436517,2.7986867601823486,0.0
1.0,0.3792691942243097,1.0061993005159655,2.6529950648216185,0.0
1.0,0.3401281577501024,0.997330201433508,2.932218867237278,0.0
1.0,0.3331093999394996,1.004933618341146,3.016827560326023,0.0
1.0,0.3268873838639837,1.0065527379367631,3.079203382029528,0.0
1.0,0.3217888249344495,1.0004058495850576,3.108889346262558,0.0
1.0,0.3238677748628242,1.0083824223466062,3.113562078764124,0.0
1.0,0.3080626737001188,0.9993180476959848,3.243879031799753,0.0
1.0,0.3052357705048698,0.9959137673267872,3.26276886119708,0.0
1.0,0.3328201177351375,1.0068287730967809,3.0251439725107847,0.0
1.0,0.3065241565089079,1.0043016030854404,3.276419106812727,0.0
1.0,0.3440750437143416,1.0056192250672893,2.9226741184466007,0.0
1.0,0.2606554540487872,0.9905764657642272,3.800328941434003,0.0
1.0,0.3282837430228785,1.0050779223939728,3.061613447985841,0.0
1.0,0.3419014828989254,1.0094431629238767,2.9524386801864004,0.0
1.0,0.3134870199468024,0.9983404741235392,3.1846309754482145,0.0
1.0,0.357418245054183,1.012958233385295,2.834097719974354,0.0
1.0,0.3302730145592602,0.9879046426750392,2.9911757822338862,0.0
1.0,0.3644626918692856,1.0118824167044138,2.7763676208244794,0.0
1.0,0.3458185069160043,0.9959154449633008,2.8798789684358868,0.0
1.0,0.3255559500969445,0.995848570975584,3.058916818073941,0.0
1.0,0.3373453625937528,1.001370141156219,2.9683827086193446,0.0
1.0,0.3420531031218909,0.9985187296952132,2.9191921388281927,0.0
1.0,0.3258995118993708,1.0049680398868284,3.0836745781845054,0.0
1.0,0.3230986382330489,1.00800283569508,3.1197990842908285,0.0
1.0,0.3234492262543699,1.0046583320146727,3.106077400922827,0.0
1.0,0.2836421962884909,1.000083994456593,3.525864654634858,0.0
1.0,0.3305465852332649,1.0103956523505884,3.0567420674987686,0.0
1.0,0.3028732708023313,1.0109015683512557,3.337704795386237,0.0
1.0,0.3025449851485017,1.0092847125733695,3.3359822906268644,0.0
1.0,0.3013524305140206,1.003841018408134,3.331119701592815,0.0
1.0,0.320928378269852,1.0204207892361992,3.179590395643294,0.0
1.0,0.298308859440702,1.0012852830689805,3.35653887365694,0.0
1.0,0.3055875668548472,1.0049851796128784,3.288697868032838,0.0
1.0,0.3052906612226631,1.0103134623095589,3.309349386133657,0.0
1.0,0.1841059177235683,0.9995958267238004,5.429460601177825,0.0
1.0,0.3282832491458856,0.9958474277629304,3.0335005832733994,0.0
1.0,0.3010670617926726,1.011054127443154,3.358235608448619,0.0
1.0,0.3148943399648397,1.0106014300179027,3.209335011009545,0.0
1.0,0.3101461414486931,1.0084563559985635,3.2515521595337686,0.0
1.0,0.3151007410712989,1.0056046974277697,3.191375221806374,0.0
1.0,0.326142213116616,1.0080599330908142,3.090860037582349,0.0
1.0,0.3213919393262868,1.017700640990636,3.1665406516541026,0.0
1.0,0.3232896528233224,1.0150591050990716,3.139782223880208,0.0
1.0,0.3356086449134257,1.0120991078164054,3.0157122683102777,0.0
1.0,0.3155204293415107,1.0018931554084467,3.175366988119888,0.0
1.0,0.3125374595214382,1.01468203586329,3.2465933440970094,0.0
1.0,0.3099032318167589,1.0144979644641003,3.2735959496671447,0.0
1.0,0.2987199893851269,1.0097298254216815,3.38018834126256,0.0
1.0,0.3309052548763965,1.002416861463426,3.029316841274884,0.0
1.0,0.320928378269852,1.0143690298580523,3.1607333552943766,0.0
1.0,0.3133372537761779,1.012412223972314,3.231062415245068,0.0
1.0,0.3194696073670787,0.9994436507017448,3.128446736885861,0.0
1.0,0.3180152457639433,1.0065855278965703,3.165211546630504,0.0
1.0,0.3002182008138845,1.0135977220166998,3.376203438928286,0.0
1.0,0.3076653196102732,1.0138883213836358,3.2954260904932395,0.0
1.0,0.3429999429028115,1.0025464778393158,2.9228765152400795,0.0
1.0,0.3212888517900251,0.9977057312384554,3.105323218281147,0.0
1.0,0.3466649930306977,0.9962886540700072,2.8739234537644367,0.0
1.0,0.2945730005688752,0.9941258586044296,3.374803042656956,0.0
1.0,0.339816436842308,1.0114068390906008,2.97633289457374,0.0
1.0,0.3217277037074871,1.005847633105662,3.126394219442702,0.0
1.0,0.3260370278633159,1.0078705311142857,3.091276281468294,0.0
1.0,0.330468288795463,1.014894374102802,3.071079460610368,0.0
1.0,0.3489233194275029,1.0098049563401084,2.894059812330541,0.0
1.0,0.3557915876346681,1.0090649565498149,2.8361124647666967,0.0
1.0,0.3710213601792998,1.0070194822773617,2.71418195920232,0.0
1.0,0.3695510830688733,1.018682946143758,2.7565416333901145,0.0
1.0,0.3691249823327558,1.0064737970892017,2.726647735215856,0.0
1.0,0.337492996433826,1.020387476973406,3.0234330423312312,0.0
1.0,0.3572826573271555,1.0211809451492064,2.8581878358963686,0.0
1.0,0.3498572302612431,1.0176283917659152,2.9086961873162904,0.0
1.0,0.310697355501022,1.0165864211019155,3.271950671941176,0.0
1.0,0.3308738391682511,1.0114306388219878,3.056846807122972,0.0
1.0,0.3585863087109401,1.01766881460673,2.8380024275469,0.0
1.0,0.3441312509769692,1.0073213106933332,2.927142791692428,0.0
1.0,0.3495725345205418,1.0175842345361588,2.9109387438914,0.0
1.0,0.3515236701041704,1.014656347360252,2.886452417441957,0.0
1.0,0.3123795064539744,1.0102646747047124,3.234093958892797,0.0
1.0,0.353759994716952,1.006697662710396,2.8457080442797613,0.0
1.0,0.3417966231995147,1.0086556621590772,2.95104045416593,0.0
1.0,0.3374856520469342,1.0137527124246777,3.0038394411022087,0.0
1.0,0.3561226456374524,1.0142570971495608,2.848055605489679,0.0
1.0,0.309162777847004,1.0193570538305912,3.2971532372989687,0.0
1.0,0.3492888412857615,0.9971036836974836,2.854668016381689,0.0
1.0,0.3312527314457662,0.9931830400500798,2.998263699487975,0.0
1.0,0.3152478569724272,0.9876444396343064,3.1329140477573167,0.0
1.0,0.3401272696340889,1.00550396321853,2.956258003953219,0.0
1.0,0.3089650932569325,1.0014462879040145,3.241292656550107,0.0
1.0,0.3424689161815551,1.0027906502678516,2.9281216568461828,0.0
1.0,0.2269904826776052,0.9948737615769176,4.382887554761217,0.0
1.0,0.3577157846174105,0.9972908215990094,2.787941892655496,0.0
1.0,0.3219458308774509,1.0017374304923634,3.11150924912482,0.0
1.0,0.3309530909859605,1.0046782442064206,3.0357119228387583,0.0
1.0,0.3378495486645381,1.002437877186908,2.967113264319501,0.0
1.0,0.33085467602884,1.0013274474249183,3.026487216211007,0.0
1.0,0.2537197017405571,0.997132020120918,3.930053572034161,0.0
1.0,0.3244297839206806,1.008600323759283,3.10884010577116,0.0
1.0,0.3402911311214738,0.9931573278774524,2.918551901733004,0.0
1.0,0.3768199988111071,1.0107714606427425,2.682372124175457,0.0
1.0,0.3696777718335237,0.9941724987293252,2.689294770952658,0.0
1.0,0.2125668280821831,0.9957757133372016,4.684530141985335,0.0
1.0,0.3153208567155024,1.0029248638223571,3.180648670909976,0.0
1.0,0.35389328683407,0.9974110613282188,2.8183949750815,0.0
1.0,0.3314290466642726,0.9998021249598116,3.0166400169885543,0.0
1.0,0.3014123486196788,1.011269829139258,3.3551041746311294,0.0
1.0,0.3268338993271506,1.0148500199834014,3.105094122955612,0.0
1.0,0.3304671507396192,1.014289563029933,3.0692598667064166,0.0
1.0,0.3147866771241634,1.0078419854359395,3.2016665846325187,0.0
1.0,0.332964508268912,1.0050572417195025,3.018511633401444,0.0
1.0,0.3371203570537077,0.9964264228997892,2.955699357962668,0.0
1.0,0.3324701467311508,0.9996868713180388,3.006847024152297,0.0
1.0,0.2429289166450608,1.0253468661451337,4.2207691052409775,0.0
1.0,0.285785502298036,0.9994716595639336,3.4972790835331407,0.0
1.0,0.3520800988974014,1.001512192004003,2.8445578013083064,0.0
1.0,0.3353928810418085,0.990127169786292,2.952141281922044,0.0
1.0,0.3425705443790485,1.0121694791502371,2.9546307928631745,0.0
1.0,0.2867647058823528,0.9862645639872426,3.439281556468333,0.0
1.0,0.3239115358585996,0.9980712974312274,3.0813082800080505,0.0
1.0,0.3238077543467226,1.0008066481791205,3.0907433029151297,0.0
1.0,0.3352504624986532,0.9963923825190492,2.972083543428525,0.0
1.0,0.3260370278633159,0.9925088382663012,3.044159875860448,0.0
1.0,0.332964508268912,0.9958625096082938,2.990896882030458,0.0
1.0,0.3710798988531281,0.98887983587233,2.664870392949322,0.0
1.0,0.3123795064539744,0.9918264120209198,3.1750687594067704,0.0
1.0,0.335490550715443,0.9991086904435964,2.97805314728826,0.0
1.0,0.3765167887462793,0.9955703559228088,2.644159266411057,0.0
1.0,0.3627075444935238,0.9971359921156964,2.7491459917330188,0.0
1.0,0.3579391682601911,1.0004707701995257,2.7950860339270527,0.0
1.0,0.3519730596051489,0.9995855743502146,2.839949101421488,0.0
1.0,0.3333481106666803,0.993943223664024,2.981697486378984,0.0
1.0,0.3472271203508663,1.0090633822322113,2.906061546150463,0.0
1.0,0.3334666133759573,1.0023691623974786,3.005905605510757,0.0
1.0,0.3167787211493597,1.0006464664866066,3.1588184422741143,0.0
1.0,0.3427074630837258,1.005380428522372,2.9336403108232005,0.0
1.0,0.3610762867597007,1.015752159046167,2.8131234209854346,0.0
1.0,0.2846220820340917,0.9988234425281924,3.509297084013862,0.0
1.0,0.3266843969817452,1.0013076028295906,3.065060994895152,0.0
1.0,0.302786870476517,0.9900698581833992,3.2698572980567366,0.0
1.0,0.2575757575757576,0.9896952077910824,3.842346100835968,0.0
1.0,0.3171829385083548,1.001249788079143,3.1566949747921886,0.0
1.0,0.3082633929386257,1.0001544130949147,3.244479999913718,0.0
1.0,0.315693332929448,0.994555473892723,3.1503847885029264,0.0
1.0,0.2289241282311067,0.9859849035074684,4.307037930541262,0.0
1.0,0.2674242756870649,1.006049767996302,3.7619986645249934,0.0
1.0,0.2955433127988849,1.0061664207784355,3.4044634989360234,0.0
1.0,0.2973300545656893,1.0084127113195829,3.3915599712668585,0.0
1.0,0.2709543567903496,0.9922740488583276,3.6621446527471706,0.0
1.0,0.2979654287757612,1.008751498967732,3.3854648947441635,0.0
1.0,0.2682783311799014,0.995035847448132,3.708968380233748,0.0
1.0,0.2979654287757612,0.9963060728553692,3.3436968743281814,0.0
1.0,0.3401465736943277,1.0242488658958877,3.0111985394165024,0.0
1.0,0.2979397808920532,0.9985330222198204,3.3514592084015784,0.0
1.0,0.3084946483296937,1.0007140731513164,3.2438620201989226,0.0
1.0,0.3287336824681803,1.0008633476196782,3.0446023665876,0.0
1.0,0.3071115208312781,0.9970430178116414,3.2465177962483542,0.0
1.0,0.2888713213607364,1.0053759623706668,3.480359205042631,0.0
1.0,0.3002174307225095,1.0054425169691317,3.349047770309048,0.0
1.0,0.3173893928863804,1.0154216281194228,3.199292890304388,0.0
1.0,0.2866052545481612,1.0080490461090448,3.5172036454748667,0.0
1.0,0.3001393468243724,1.0058664078093995,3.3513313680861234,0.0
1.0,0.2972824956123245,1.00872812293963,3.393163532423639,0.0
1.0,0.3146102220792177,1.0133719031804225,3.221039343487253,0.0
1.0,0.3023463327546762,1.0209235597773698,3.376669233841004,0.0
1.0,0.2937396234562173,1.014995206088568,3.4554248900637528,0.0
1.0,0.3582322666437341,1.0224766753672527,2.854228305414255,0.0
1.0,0.220031686302609,0.9979884113510528,4.53565769603984,0.0
1.0,0.3237828704967212,0.995021362459438,3.0731130431111366,0.0
1.0,0.286696529134642,0.9942694101736768,3.468020394857085,0.0
1.0,0.2733720327247408,0.991523075839716,3.62700992474268,0.0
1.0,0.323582432222744,0.9862641497626176,3.047953323633171,0.0
1.0,0.2935324841625533,0.9902667050109724,3.373618793286876,0.0
1.0,0.3343597663503992,1.0162607297368809,3.039422897167207,0.0
1.0,0.3038538425073935,1.0110044577696424,3.3272722484825645,0.0
1.0,0.2546078594468752,0.9942974524850828,3.905211153517224,0.0
1.0,0.2905425006703003,0.9936871339651514,3.420109387344884,0.0
1.0,0.3103577335862525,0.994603287241528,3.2046995438092227,0.0
1.0,0.369440486940806,1.0032651466228844,2.715633998131973,0.0
1.0,0.3649569787353369,1.00043469117305,2.7412400624309066,0.0
1.0,0.3642743730744184,1.0021388675553449,2.7510550882222384,0.0
1.0,0.3186954291284584,0.9985446943225806,3.1332256538894114,0.0
1.0,0.3627230913765776,1.0261150725371535,2.82892128163918,0.0
1.0,0.2983105255854882,1.0045941698788283,3.367612215181248,0.0
1.0,0.1697130671247506,0.9908226539190894,5.838222540582378,0.0
1.0,0.1946889363424609,0.9998858646758304,5.135812457863632,0.0
1.0,0.3772440055602095,0.994264876824912,2.6356015262546664,0.0
1.0,0.326580541760254,1.0067568255161583,3.0827214018624187,0.0
1.0,0.3138228653726676,1.0057742807724763,3.20491076894002,0.0
1.0,0.3041045534284088,1.016622076268635,3.3430018222596742,0.0
1.0,0.3399854861200511,1.0113379150920827,2.9746502612025405,0.0
1.0,0.2690435456142754,1.007480597953813,3.7446748467931137,0.0
1.0,0.3313117374768248,1.020066452077996,3.0788720612391502,0.0
1.0,0.3096596189440836,1.0019650038585215,3.235697981141836,0.0
1.0,0.3183394933573716,1.006542539927738,3.1618525534240933,0.0
1.0,0.3531110447998728,1.0167894272810154,2.8795174839611297,0.0
1.0,0.3502568046246946,1.0129047819955668,2.891891802304624,0.0
1.0,0.3414347363483099,1.0105326904553746,2.959665736600665,0.0
1.0,0.3122537383540507,0.9633547411930634,3.085166397914372,0.0
1.0,0.314020256674192,1.0027510259450083,3.1932686017303684,0.0
1.0,0.3150677662263948,1.01584511410428,3.2242114966922246,0.0
1.0,0.3186893465527725,1.0395493967754823,3.261952142486636,0.0
1.0,0.3381080000864001,1.0216045654479335,3.021533253241192,0.0
1.0,0.3538596300535412,1.0061144639599566,2.843258678046221,0.0
1.0,0.3002696066343635,0.9975661429407798,3.322234821306808,0.0
1.0,0.3043543541350534,1.0004218240641092,3.287029774577117,0.0
1.0,0.3199715593475864,1.0047963185218582,3.140267593065495,0.0
1.0,0.2934847703036349,0.9975448741140694,3.3989664032039024,0.0
1.0,0.3002696066343635,1.0009007986044576,3.333340359762913,0.0
1.0,0.3067090709030217,0.992495567691218,3.235951140176858,0.0
1.0,0.2927159112118808,0.9889948577415988,3.378684997501624,0.0
1.0,0.2200342789277044,0.9924983757543776,4.510653433597399,0.0
1.0,0.3335702440479128,1.0202604674656983,3.058607551695024,0.0
1.0,0.3078585631301418,1.012777717659868,3.2897500311912182,0.0
1.0,0.327019431269026,1.0056713205287615,3.0752647224238965,0.0
1.0,0.3495270603380354,0.9979166460579566,2.8550483189852285,0.0
1.0,0.3609582171436821,1.0097295937441064,2.79735865755946,0.0
1.0,0.3664522303085964,1.0076536067835231,2.749754329329525,0.0
1.0,0.3286266676837295,1.0029222311228427,3.0518589321791,0.0
1.0,0.3398908685171184,0.9974265575225406,2.934549438983546,0.0
1.0,0.3023501030624271,0.9993439621387676,3.3052542467049526,0.0
1.0,0.2945918427432756,1.001249285088058,3.398767853733833,0.0
1.0,0.344356854326577,1.006981463880139,2.924238188461178,0.0
1.0,0.3104982331997094,0.9955385561939214,3.206261581377827,0.0
1.0,0.2922503220212689,0.9957630151600012,3.4072264087617774,0.0
1.0,0.3815602474633153,1.0208459253647115,2.6754514710363253,0.0
1.0,0.3423324244211438,1.002248401703695,2.9277051491643395,0.0
1.0,0.3599589768761488,1.014053910788128,2.817137440461816,0.0
1.0,0.3847233622037661,0.9996586610802128,2.5983830442580462,0.0
1.0,0.3683690607383417,1.0147599899849535,2.754737295121952,0.0
1.0,0.34681399224391,1.000452187364142,2.8846938409005607,0.0
1.0,0.3178125130152896,1.0042860161104927,3.1599952015173733,0.0
1.0,0.3314271650848095,1.00505594455898,3.032509252226789,0.0
1.0,0.3270764214895988,1.002788169595316,3.065913969060607,0.0
1.0,0.3030922774169978,0.998833327711432,3.295476005603487,0.0
1.0,0.3156270987857243,0.999257365213314,3.165942877077544,0.0
1.0,0.3364394289583751,1.007621193576804,2.994955724114812,0.0
1.0,0.0,1.0138239806075091,2.8683800426944166,1.0
1.0,0.0,0.990818997826294,3.063010750724245,1.0
1.0,0.0,0.973354689132002,3.9534813356673335,1.0
1.0,0.0,0.9928558785358104,2.8666126222424766,1.0
1.0,0.0,0.9463429347113576,3.1735025108021726,1.0
1.0,0.0,0.959202403771994,3.9868649222399695,1.0
1.0,0.0,0.9590924770263082,4.413301034839158,1.0
1.0,0.0,0.984355385118134,3.080161955395471,1.0
1.0,0.0,0.9913886101347336,3.001009113973012,1.0
1.0,0.0,0.9805627942347708,3.224202544400728,1.0
1.0,0.0,0.9871717834385813,3.218547375738663,1.0
1.0,0.0,0.983188577958774,4.800538423043163,1.0
1.0,0.0,0.993181154641884,2.893029483635507,1.0
1.0,0.0,0.9793897001533514,3.384639109601394,1.0
1.0,0.0,0.975801612759542,3.5937223126640703,1.0
1.0,0.0,0.9894511780986712,2.9481501465255744,1.0
1.0,0.0,0.98149900611365,2.918169863166752,1.0
1.0,0.0,0.9901709730070832,3.4786458627928525,1.0
1.0,0.0,0.9806031160577328,3.5978150451518816,1.0
1.0,0.0,0.9797162717957018,3.224707709346589,1.0
1.0,0.0,0.9989036395755512,3.294821272926871,1.0
1.0,0.0,1.003661898225655,3.162602787074729,1.0
1.0,0.0,1.002535129241256,3.574664304734452,1.0
1.0,0.0,0.9970134988711548,3.155346133337696,1.0
1.0,0.0,0.9776203938286068,3.3522087520678343,1.0
1.0,0.0,0.9882545276367716,3.269460205892379,1.0
1.0,0.0,0.9722413613466308,4.645067924588195,1.0
1.0,0.0,0.9910595431372292,3.4619533636036484,1.0
1.0,0.0,0.9948683881521304,3.659928739115332,1.0
1.0,0.0,0.9954638481944976,3.548138171031648,1.0
1.0,0.0,0.993393453458778,3.6493624050902222,1.0
1.0,0.0,0.989601986211036,4.440152838069538,1.0
1.0,0.0,0.9902914634770142,3.520011224281406,1.0
1.0,0.0,0.9915893666807296,3.104319429747077,1.0
1.0,0.0,0.9949522469335296,4.068956990674244,1.0
1.0,0.0,1.004526540838174,2.921205194554733,1.0
1.0,0.0,0.9930569253912584,3.022199877309093,1.0
1.0,0.0,1.0081598815303956,2.9934048006956253,1.0
1.0,0.0,1.0031674511252728,2.915754094308816,1.0
1.0,0.0,1.005827361972505,3.050573270025457,1.0
1.0,0.0,0.9946362615454746,3.3852074357387254,1.0
1.0,0.0,1.00031517932671,3.062329152957567,1.0
1.0,0.0,0.9901527793864606,3.310984698754761,1.0
